timestamp,cfg_0,cfg_1,cfg_2,cfg_3
2025-04-27,-0.005057,0.016601,0.013247,0.000573
2025-04-28,0.017031,0.003487,0.024156,-0.007628
2025-04-29,0.006370,0.006553,0.005059,-0.014000
2025-04-30,-0.002402,0.002689,0.016582,-0.000158
2025-05-01,-0.005840,-0.005285,0.010657,-0.002128
2025-05-02,-0.010007,0.015673,0.005250,0.005804
2025-05-03,-0.002024,-0.001989,-0.001558,0.017668
2025-05-04,0.013853,0.001973,0.003328,-0.002617
2025-05-05,0.009158,-0.021139,0.021896,-0.001181
2025-05-06,0.000212,0.022212,0.001498,0.013239
2025-05-07,0.002178,0.008020,-0.007233,0.010771
2025-05-08,-0.017858,-0.000540,-0.004350,-0.015022
2025-05-09,0.008397,-0.007546,0.008822,0.000626
2025-05-10,-0.001403,-0.005756,-0.005772,-0.014407
2025-05-11,0.014564,-0.016753,0.010242,-0.007991
2025-05-12,-0.000968,0.005109,0.008395,-0.004526
2025-05-13,-0.004015,-0.008381,0.003246,-0.001134
2025-05-14,0.002989,0.004687,0.017993,-0.002657
2025-05-15,-0.005518,0.004951,-0.012548,0.002307
2025-05-16,0.014293,0.019710,-0.004773,0.003471
2025-05-17,0.003748,0.002594,-0.000900,0.016007
2025-05-18,0.004575,0.003423,0.004928,0.008189
2025-05-19,0.004259,0.005521,-0.013045,-0.010464
2025-05-20,-0.002596,-0.005750,-0.005045,0.013772
2025-05-21,0.005761,-0.001954,0.014219,0.003369
2025-05-22,0.002707,0.003812,-0.003320,-0.011527
2025-05-23,0.018539,0.012219,0.010228,-0.009670
2025-05-24,0.001607,0.008110,-0.001728,0.000633
2025-05-25,0.004760,-0.002037,-0.007082,0.001107
2025-05-26,-0.003521,0.012951,0.005930,0.003609
2025-05-27,-0.002644,-0.003059,0.014056,-0.015113
2025-05-28,-0.001938,-0.014546,0.000072,-0.003222
2025-05-29,0.014108,0.016535,-0.012952,0.020901
2025-05-30,0.002047,0.001060,-0.007504,-0.017249
2025-05-31,0.011003,-0.003704,-0.004160,-0.013417
2025-06-01,-0.001295,-0.011167,-0.002260,0.000355
2025-06-02,-0.002292,-0.003411,-0.009264,0.002924
2025-06-03,-0.017885,0.017962,0.007475,-0.005799
2025-06-04,0.009679,0.000486,-0.010543,0.001438
2025-06-05,0.022017,0.023441,0.010478,-0.001148
2025-06-06,-0.000855,0.001444,-0.010505,-0.008544
2025-06-07,0.015792,0.012578,-0.009691,-0.000472
2025-06-08,0.009960,0.001583,0.011926,-0.003280
2025-06-09,-0.005375,-0.003338,0.007661,0.003346
2025-06-10,0.009120,-0.003022,-0.003182,0.006740
2025-06-11,-0.007479,-0.001399,-0.005848,-0.009046
2025-06-12,-0.001500,-0.010853,-0.002027,-0.001153
2025-06-13,0.013708,-0.011160,0.000782,-0.010672
2025-06-14,0.003111,0.004935,0.002870,-0.003751
2025-06-15,-0.010199,0.013842,0.011074,0.001099
2025-06-16,0.015653,0.002929,-0.008194,0.006855
2025-06-17,-0.009464,0.001857,0.000395,-0.008057
2025-06-18,-0.000090,-0.007791,0.000982,0.006124
2025-06-19,-0.001935,0.012761,-0.013724,-0.001133
2025-06-20,-0.000091,0.011953,0.012304,-0.002775
2025-06-21,-0.006987,-0.010257,0.017534,-0.002501
2025-06-22,-0.014823,0.002125,0.000233,-0.006123
2025-06-23,0.020064,-0.001929,-0.017755,0.003364
2025-06-24,-0.007942,-0.013593,-0.008127,-0.012616
2025-06-25,-0.007330,0.017606,0.009841,0.004355
2025-06-26,-0.022871,0.013338,-0.020695,-0.005544
2025-06-27,0.002396,0.004655,-0.020363,0.014399
2025-06-28,0.014392,0.015667,-0.005136,-0.005165
2025-06-29,0.015498,-0.003653,0.004885,0.002956
2025-06-30,0.029147,0.004257,0.008583,0.006988
2025-07-01,0.016506,0.015038,0.010469,0.007528
2025-07-02,0.005623,-0.001478,-0.024275,0.015396
2025-07-03,0.001819,0.004527,-0.006012,0.016331
2025-07-04,0.015902,-0.008254,-0.009986,-0.001333
2025-07-05,0.001225,0.007992,-0.010105,-0.004433
2025-07-06,0.003564,0.013096,0.007934,0.014395
2025-07-07,-0.007989,-0.008399,0.004293,0.004489
2025-07-08,0.002586,-0.006540,-0.007587,-0.000654
2025-07-09,0.021308,0.000648,0.002317,0.000791
2025-07-10,0.000866,0.015380,0.002168,0.009211
2025-07-11,0.005556,-0.003831,0.013049,0.008651
2025-07-12,-0.022456,-0.007112,-0.005570,-0.020451
2025-07-13,0.015015,0.000154,0.006493,-0.007133
2025-07-14,0.005285,0.012645,-0.007231,-0.004750
2025-07-15,0.015629,-0.014178,0.004624,-0.009462
2025-07-16,0.003922,-0.000554,-0.000222,0.011900
2025-07-17,-0.007042,0.014272,0.002854,0.012971
2025-07-18,-0.012175,0.000786,0.000194,-0.000530
2025-07-19,0.006399,-0.001765,0.015621,0.015030
2025-07-20,0.001064,0.009633,-0.006689,-0.002102
2025-07-21,-0.008464,-0.011096,-0.008941,0.014799
2025-07-22,0.000554,0.021623,-0.005083,0.009143
2025-07-23,-0.005194,0.005802,0.005279,0.003667
2025-07-24,0.008256,-0.002879,0.007859,0.006867
2025-07-25,-0.003085,0.001763,0.000225,-0.003153
2025-07-26,-0.011273,0.000235,-0.005843,0.013086
2025-07-27,0.000017,-0.002059,-0.003223,-0.001761
2025-07-28,-0.004773,-0.011460,-0.005981,0.007649
2025-07-29,0.015500,-0.001690,0.005925,-0.005900
2025-07-30,-0.003947,-0.016501,0.000833,-0.005535
2025-07-31,-0.012535,0.014506,0.003293,0.003449
2025-08-01,-0.000009,-0.010628,0.001651,0.003735
2025-08-02,-0.002065,-0.006725,0.001774,0.014985
2025-08-03,0.003111,-0.007365,0.012423,0.000456
2025-08-04,0.002521,0.007812,-0.003746,0.005684
2025-08-05,-0.009984,-0.001425,0.005187,0.006105
2025-08-06,-0.000255,0.014934,0.005526,0.022108
2025-08-07,-0.000817,-0.004041,-0.006186,0.003825
2025-08-08,-0.011787,0.002040,0.017079,-0.008947
2025-08-09,-0.005564,-0.000120,0.003161,-0.012493
2025-08-10,0.002113,-0.002870,-0.010321,-0.002077
2025-08-11,-0.015844,0.011715,0.010282,0.002208
2025-08-12,-0.010815,0.012844,0.006360,-0.010283
2025-08-13,-0.004706,0.013676,0.007735,-0.010491
2025-08-14,-0.001015,-0.013324,-0.001256,-0.008569
2025-08-15,0.004961,0.004011,-0.002746,0.000351
2025-08-16,-0.013753,-0.010727,0.002245,0.006460
2025-08-17,0.002750,-0.011017,-0.012627,-0.006742
2025-08-18,0.005970,-0.017543,0.002328,-0.007914
2025-08-19,0.015151,-0.008947,0.001383,0.012738
2025-08-20,-0.004491,0.006495,0.009442,0.017547
2025-08-21,-0.009460,0.014457,-0.001420,0.005474
2025-08-22,-0.015642,0.017890,0.006567,-0.005639
2025-08-23,0.005196,-0.008565,-0.013285,-0.005786
2025-08-24,0.012556,-0.005726,-0.006861,0.006821
2025-08-25,-0.007178,0.002862,0.008237,-0.017303
2025-08-26,0.004163,0.001987,0.014875,-0.015977
2025-08-27,0.008391,0.002692,0.009315,0.009008
2025-08-28,0.009401,-0.017035,-0.014077,-0.014614
2025-08-29,-0.004053,-0.001394,-0.009569,-0.008097
2025-08-30,0.006472,0.006335,-0.005481,0.019989
2025-08-31,-0.000338,0.003151,0.012652,-0.005309
2025-09-01,-0.009195,-0.000693,-0.005421,0.012910
2025-09-02,0.002963,-0.006760,0.002816,-0.003217
2025-09-03,0.004029,-0.000436,0.005054,-0.011181
2025-09-04,-0.009121,0.016504,0.005017,0.003975
2025-09-05,0.004983,0.005524,-0.000898,-0.001349
2025-09-06,0.020525,0.011032,0.003741,0.007982
2025-09-07,-0.014328,0.017100,0.008823,-0.014832
2025-09-08,0.007680,-0.010402,0.002158,0.004908
2025-09-09,0.009818,0.007178,0.000085,0.002141
2025-09-10,0.001216,0.005082,0.008265,0.007917
2025-09-11,0.003971,0.013718,0.015393,0.002704
2025-09-12,-0.001935,-0.001983,0.024740,-0.009623
2025-09-13,0.014219,-0.001768,-0.010492,0.013276
2025-09-14,-0.008739,-0.006189,0.003328,0.009139
2025-09-15,-0.000767,0.002180,0.001676,0.009354
2025-09-16,-0.018826,-0.002474,-0.010098,0.006304
2025-09-17,0.003730,-0.001227,-0.002156,0.003814
2025-09-18,0.004186,0.003627,-0.006032,-0.005401
2025-09-19,-0.016310,-0.003523,-0.008993,-0.017341
2025-09-20,-0.008329,-0.009024,-0.005385,-0.015336
2025-09-21,0.005091,-0.003849,0.006733,-0.001433
2025-09-22,-0.004619,-0.005254,-0.009535,-0.022166
2025-09-23,-0.011867,0.004489,-0.004642,-0.006331
2025-09-24,-0.024806,0.012677,-0.000819,0.008377
2025-09-25,0.003597,-0.003213,-0.009255,-0.009333
2025-09-26,0.019463,-0.024288,-0.011581,0.018688
2025-09-27,-0.004515,0.006032,-0.015175,-0.016736
2025-09-28,0.004386,-0.000440,-0.006989,0.006499
2025-09-29,0.004208,-0.009250,0.014038,-0.019483
2025-09-30,-0.000834,-0.002343,-0.016286,0.003147
2025-10-01,0.000966,0.018737,0.008540,0.016197
2025-10-02,0.001142,-0.014779,-0.008744,-0.003407
2025-10-03,-0.008717,-0.011492,-0.008980,-0.012654
2025-10-04,0.024959,-0.000489,0.007784,-0.011582
2025-10-05,0.027191,-0.031041,0.005643,0.006165
2025-10-06,0.003105,-0.004498,0.006475,0.008233
2025-10-07,0.017867,0.009849,0.000135,0.003704
2025-10-08,-0.008205,0.005524,0.008624,-0.005329
2025-10-09,-0.002264,0.003838,-0.005945,-0.011187
2025-10-10,0.011332,-0.003274,0.003592,-0.008712
2025-10-11,-0.011507,-0.001518,0.009641,-0.010811
2025-10-12,-0.013004,0.027525,-0.000236,-0.016318
2025-10-13,0.003453,0.002445,-0.008182,0.010069
2025-10-14,-0.019755,0.013586,0.016530,0.012070
2025-10-15,0.017301,-0.012449,-0.001966,0.012475
2025-10-16,0.007599,0.002574,-0.009346,0.016568
2025-10-17,0.002603,0.003740,0.006389,-0.007073
2025-10-18,0.006918,0.001653,0.012683,-0.019002
2025-10-19,-0.008825,-0.021587,0.005829,0.001531
2025-10-20,-0.009120,-0.004100,-0.011413,-0.003358
2025-10-21,0.008674,0.014686,0.000897,-0.011905
2025-10-22,0.009753,0.005652,0.003360,0.003573
2025-10-23,0.001824,-0.007698,0.006529,-0.005242
2025-10-24,-0.000062,0.008874,-0.013609,0.005818
2025-10-25,-0.004946,-0.018649,-0.012100,0.003198
2025-10-26,0.014387,0.005953,0.002236,-0.009271
2025-10-27,-0.014390,0.003575,0.000465,-0.000891
2025-10-28,-0.008112,-0.006031,0.004803,-0.006144
2025-10-29,-0.004915,-0.010096,0.011736,0.002442
2025-10-30,-0.014805,-0.016531,-0.013004,-0.001600
2025-10-31,-0.012796,-0.002124,-0.010801,-0.010641
2025-11-01,-0.009811,0.017425,-0.005444,0.003199
2025-11-02,0.010623,0.008730,0.015147,-0.003303
2025-11-03,0.018556,0.004197,-0.001737,-0.002631
2025-11-04,0.004009,0.009343,0.009806,0.000099
2025-11-05,-0.015684,-0.005830,-0.023063,0.021015
2025-11-06,-0.005547,0.005365,0.002447,0.002815
2025-11-07,-0.000842,-0.029079,0.009341,-0.002991
2025-11-08,-0.002166,-0.004844,0.014204,-0.007381
2025-11-09,-0.003187,-0.004767,-0.006594,-0.017497
2025-11-10,0.005690,-0.000658,0.020233,-0.001166
2025-11-11,-0.018910,-0.001714,-0.007544,-0.000847
2025-11-12,-0.005228,0.005875,0.014922,-0.006456
2025-11-13,0.002694,-0.006248,0.017409,0.006353
2025-11-14,0.007718,0.009206,-0.000099,0.003123
2025-11-15,0.003436,-0.002539,-0.012516,0.005778
2025-11-16,0.000796,0.008667,0.022426,-0.003325
2025-11-17,-0.000756,0.001091,0.004491,0.014170
2025-11-18,-0.006012,0.008414,-0.011083,0.005099
2025-11-19,0.001561,0.004521,0.005620,-0.006957
2025-11-20,-0.001337,-0.006137,-0.009676,-0.000542
2025-11-21,-0.006308,0.001738,0.002391,0.009348
2025-11-22,0.012799,-0.013172,-0.010158,-0.006827
2025-11-23,0.012656,0.000346,-0.021798,0.012105
2025-11-24,-0.002908,0.003634,0.007293,-0.004660
2025-11-25,0.007002,-0.002923,-0.006341,-0.018520
2025-11-26,0.012827,-0.001818,-0.000799,0.006612
2025-11-27,0.003534,0.009641,0.001561,-0.005562
2025-11-28,0.002155,0.011877,-0.001275,-0.000124
2025-11-29,0.005859,0.014015,-0.006519,-0.002007
2025-11-30,-0.015571,-0.005877,0.004026,0.010032
2025-12-01,-0.013363,-0.004429,0.006432,-0.000613
2025-12-02,0.006165,0.007742,0.002704,0.008001
2025-12-03,0.003703,0.008735,-0.002938,-0.009134
2025-12-04,0.014631,-0.018375,0.000930,0.000049
2025-12-05,-0.003989,0.019594,0.015521,-0.006500
2025-12-06,0.011956,0.011403,0.012606,-0.000737
2025-12-07,0.011576,-0.012582,-0.001653,0.020805
2025-12-08,0.020694,0.011436,0.006919,-0.008353
2025-12-09,-0.007014,-0.004254,0.006806,0.003073
2025-12-10,-0.002535,-0.001281,0.006879,-0.004181
2025-12-11,0.003767,-0.009862,0.001662,0.003440
2025-12-12,0.003678,-0.008203,0.006139,-0.009086
2025-12-13,-0.008941,-0.003855,-0.001900,-0.006235
2025-12-14,-0.004655,0.000908,0.008318,-0.017824
2025-12-15,-0.011980,-0.011064,0.006722,0.011329
2025-12-16,0.024106,-0.000646,0.008179,-0.000342
2025-12-17,0.000377,-0.007046,0.008045,0.001638
2025-12-18,0.000941,-0.005231,0.007020,-0.013796
2025-12-19,-0.005090,-0.008798,-0.006189,0.013829
2025-12-20,0.001297,-0.006204,-0.010110,0.009994
2025-12-21,0.008920,0.016058,0.002859,-0.004497
2025-12-22,-0.002269,-0.016104,-0.002415,0.001829
2025-12-23,0.000751,-0.013093,0.008690,-0.003533
2025-12-24,0.022740,-0.000646,-0.004946,0.008420
2025-12-25,0.010264,-0.004946,-0.003206,-0.022432
2025-12-26,0.003406,-0.010471,-0.011942,0.000998
2025-12-27,-0.003171,0.004088,0.000122,0.001687
2025-12-28,0.000810,-0.011679,-0.002663,0.007552
2025-12-29,-0.006387,-0.000036,0.012562,-0.010912
2025-12-30,0.003737,0.009507,0.001858,-0.008164
